Numero_processo;Superintendencia;Status_processo;Fase_processo;Situacao_processo;Data_instauracao;Ano_instauracao;Data_cumprimento_intimacao;Ano_cumprimento_intimacao;Data_prazo_regimental;Ano_prazo_regimental;Data_DOU;Ano_DOU;Data_encerramento;Ano_encerramento;Tipologia;Grupo_economico;Servico_telecom;Sistema_cadastro;Unidade_responsavel;Pagamento_multa;Situacao_multa;Renuncia;Recurso_juridico;CADIN;Divida_ativa;Valor_multa;Saldo_devedor
535040066952013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;07/12/2015;2015;07/12/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;1;1;9046,80;8746,52
535040073852013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;17/09/2015;2015;17/09/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;8036,75;0,00
535040067332013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;27/08/2015;2015;27/08/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;2882,72;0,00
535200011972013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;22/05/2015;2015;22/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;1;0;0;0;4009,11;0,00
535240027352013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;30/07/2014;2014;30/07/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR04;1;1;0;0;0;0;1750,00;0,00
535240027362013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;04/04/2013;2013;04/04/2013;2013;01/10/2013;2013;30/07/2014;2014;30/07/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR04;1;1;0;0;0;0;2100,00;0,00
535120006702013;SCO;Ativo;Recursal;Recursal;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;477788,05;477788,05
535040079852013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;28/09/2015;2015;28/09/2015;2015;PADO: Gestão da Qualidade - SCM;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;COQL;0;3;0;0;1;1;440,00;440,00
535040066972013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;31/01/2014;2014;31/01/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;350,03;0,00
535160020062013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;18/05/2016;2016;18/05/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03;0;3;0;0;1;1;5345,49;5345,49
535040064342013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;10/12/2015;2015;10/12/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;5545,49;5545,49
535540011052013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;03/09/2015;2015;03/09/2015;2015;Sem registro de tipologia;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR08CO;1;1;1;0;0;0;7500,00;0,00
535040079862013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;03/04/2013;2013;03/04/2013;2013;30/09/2013;2013;29/07/2015;2015;29/07/2015;2015;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;2413,44;2413,44
535040064312013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;10/12/2015;2015;10/12/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;2872,75;2872,75
535040064302013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;03/08/2015;2015;03/08/2015;2015;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;4196,61;0,00
535040075552013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;08/05/2015;2015;08/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;21300,00;21300,00
535160019272013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;08/05/2015;2015;08/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;1;0;0;0;330,00;0,00
535040066942013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;04/11/2014;2014;04/11/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;2;0;0;1;1;3010,08;2960,08
535040064322013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;04/08/2014;2014;04/08/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01;0;3;0;0;0;1;3535,08;3535,08
535540010312013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;02/04/2013;2013;02/04/2013;2013;29/09/2013;2013;23/09/2013;2013;23/09/2013;2013;Sem registro de tipologia;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR08CO;1;1;1;0;0;0;28361,82;0,00
535200011052013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;28/03/2013;2013;28/03/2013;2013;24/09/2013;2013;22/06/2015;2015;22/06/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;1;0;0;0;1804,10;0,00
535280016622013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/03/2013;2013;27/03/2013;2013;23/09/2013;2013;01/04/2016;2016;01/04/2016;2016;PADO: Descumprimento de Determinação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR05;1;1;0;0;0;0;5205,16;0,00
535390003432013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/03/2013;2013;27/03/2013;2013;23/09/2013;2013;08/03/2016;2016;08/03/2016;2016;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR06;0;3;0;0;1;1;8000,00;8000,00
535160018612013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/03/2013;2013;27/03/2013;2013;23/09/2013;2013;11/05/2015;2015;11/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;0;0;0;1;2405,47;0,00
535780006462013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/03/2013;2013;27/03/2013;2013;23/09/2013;2013;03/03/2015;2015;03/03/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR11CO;1;1;1;0;0;0;670,40;0,00
535420010662013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;27/03/2013;2013;27/03/2013;2013;23/09/2013;2013;13/02/2014;2014;13/02/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR07CO;0;3;0;0;1;1;3000,00;3000,00
535000073612013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;11/04/2013;2013;08/10/2013;2013;19/02/2018;2018;19/02/2018;2018;PADO: Disponibilidade e Funcionamento de TUP;CLARO;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;1;1;1;0;0;0;7500,00;0,00
535000073622013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;11/04/2013;2013;08/10/2013;2013;;;13/09/2018;2018;PADO: Descumprimento de Determinação;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;0;3;0;1;0;0;1446131,74;1446131,74
535040050072013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;27/03/2013;2013;23/09/2013;2013;04/01/2016;2016;04/01/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;1;1;0;0;0;0;6170,35;0,00
535240021432013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;25/01/2018;2018;25/01/2018;2018;PADO: Bens Reversíveis;ALGAR;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;1;0;0;1332480,00;1332480,00
535040044852013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;;;29/08/2018;2018;PADO: Direitos do Consumidor - STFC;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;1;1;1;0;0;0;118620,60;0,00
535280018352013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;17/09/2018;2018;17/09/2018;2018;PADO: Irregularidade Técnica;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR11CO;0;3;0;0;1;1;6940,21;6940,21
535780006412013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;20/11/2015;2015;20/11/2015;2015;Sem registro de tipologia;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;GR11CO;1;1;0;0;0;0;4800,00;0,00
535280016602013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;29/05/2015;2015;29/05/2015;2015;PADO: Irregularidade Técnica;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR11CO;0;3;0;0;0;0;13880,42;13880,42
535160018602013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;26/03/2013;2013;26/03/2013;2013;22/09/2013;2013;07/05/2015;2015;07/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;0;0;0;0;440,00;0,00
535000073672013;SCO;Ativo;Recursal;Recursal;25/03/2013;2013;25/03/2013;2013;21/09/2013;2013;;;;;PADO: Rede Externa;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;0;3;0;0;0;0;33000,00;33000,00
535040060832013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;25/03/2013;2013;25/03/2013;2013;21/09/2013;2013;22/10/2015;2015;22/10/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI3;1;1;1;0;0;0;1983,04;0,00
535160017712013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;25/03/2013;2013;25/03/2013;2013;21/09/2013;2013;18/06/2015;2015;18/06/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;0;3;0;0;0;0;5880,04;5880,04
535570002422013;SCO;Ativo;Recursal;Recursal;22/03/2013;2013;22/03/2013;2013;18/09/2013;2013;;;;;PADO: Disponibilidade e Funcionamento de TUP;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;0;3;0;0;0;0;34824,95;34824,95
535660005402013;SCO;Ativo;Recursal;Recursal;22/03/2013;2013;22/03/2013;2013;18/09/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN3;0;3;0;0;0;0;2182341,36;2182341,36
535040055712013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/03/2013;2013;21/03/2013;2013;17/09/2013;2013;29/11/2013;2013;29/11/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;220,00;0,00
535040055702013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/03/2013;2013;21/03/2013;2013;17/09/2013;2013;22/10/2015;2015;22/10/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;7928,22;0,00
535040055722013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/03/2013;2013;21/03/2013;2013;17/09/2013;2013;12/08/2014;2014;12/08/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;3010,08;3010,08
535040051462013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;21/03/2013;2013;21/03/2013;2013;17/09/2013;2013;04/08/2014;2014;04/08/2014;2014;PADO: Não Outorgado - Serviço;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01;0;3;0;0;1;1;3010,08;3010,08
535040038562013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/03/2013;2013;20/03/2013;2013;16/09/2013;2013;15/01/2016;2016;15/01/2016;2016;Sem registro de tipologia;TIM;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;1;1;1;0;0;0;18657,53;0,00
535040054902013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/03/2013;2013;20/03/2013;2013;16/09/2013;2013;21/11/2016;2016;21/11/2016;2016;PADO: Não Outorgado - Radiofrequência;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;0;0;0;0;5595,49;0,00
535120008682013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;20/03/2013;2013;20/03/2013;2013;16/09/2013;2013;04/02/2015;2015;04/02/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;GR02CO;0;3;0;0;1;1;21035,59;21035,59
535000065102013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;02/09/2013;2013;01/03/2014;2014;18/09/2017;2017;18/09/2017;2017;PADO: Carregamento de Canais - SeAC;CABO CENTRO-MINAS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;1;2;0;0;0;0;5606,90;62,86
535000065132013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;30/08/2013;2013;26/02/2014;2014;03/09/2015;2015;03/09/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;1;1;0;0;0;0;3898,74;0,00
535000065112013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;29/08/2013;2013;25/02/2014;2014;10/07/2018;2018;10/07/2018;2018;PADO: Atendimento - SCM;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;1;1;1;0;0;0;726,00;0,00
535000065082013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;29/08/2013;2013;25/02/2014;2014;16/07/2015;2015;16/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;1;1;1;0;0;0;3870,26;0,00
535000065092013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;28/08/2013;2013;24/02/2014;2014;16/07/2015;2015;16/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;COGE;1;1;1;0;0;0;77456,16;0,00
535200009852013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;19/03/2013;2013;15/09/2013;2013;;;13/02/2019;2019;PADO: Atendimento - SCM;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;COGE;1;1;0;0;0;0;3239,10;0,00
535040052962013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;19/03/2013;2013;15/09/2013;2013;19/04/2016;2016;19/04/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;1;1;1;0;0;0;1895,88;0,00
535040054882013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;19/03/2013;2013;19/03/2013;2013;15/09/2013;2013;07/05/2015;2015;07/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;4361,09;4361,09
535000063352013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;25/03/2013;2013;21/09/2013;2013;26/10/2016;2016;26/10/2016;2016;PADO: Descumprimento de Determinação;OUTROS;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;1;2;0;0;1;1;13355,11;12910,51
535420007732013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;20/03/2013;2013;16/09/2013;2013;30/10/2015;2015;30/10/2015;2015;PADO: Irregularidade Técnica;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;UO071;0;3;0;0;1;1;2770,99;2770,99
535600011342013;SCO;Ativo;Recursal;Recursal;18/03/2013;2013;18/03/2013;2013;14/09/2013;2013;;;;;PADO: Direitos do Consumidor - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;0;0;7079371,74;7079371,74
535280013722013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;18/03/2013;2013;14/09/2013;2013;06/11/2018;2018;06/11/2018;2018;PADO: Direitos do Consumidor - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;CODI;0;3;0;0;1;1;3606674,69;3606674,69
535600009042013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;18/03/2013;2013;14/09/2013;2013;06/03/2018;2018;06/03/2018;2018;PADO: Direitos do Consumidor - STFC;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;CODI;1;1;1;0;0;0;41569,04;0,00
535080033832013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;18/03/2013;2013;14/09/2013;2013;09/04/2015;2015;09/04/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;0;3;0;0;1;1;5345,49;5345,49
535080033762013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;18/03/2013;2013;18/03/2013;2013;14/09/2013;2013;11/03/2015;2015;11/03/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;1;1;0;0;0;1;5345,49;0,00
535000062282013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;15/03/2013;2013;02/04/2013;2013;29/09/2013;2013;;;11/07/2018;2018;PADO: Direitos do Consumidor - SMP;CLARO;SERVIÇO MOVEL PESSOAL;SPADO;CODI;1;1;1;0;0;0;51959,02;0,00
535040043142013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;15/03/2013;2013;15/03/2013;2013;11/09/2013;2013;09/10/2017;2017;09/10/2017;2017;PADO: Interconexão;TELEFÔNICA;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COGE;1;1;1;0;0;0;269749,92;0,00
535160018572013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/03/2013;2013;10/04/2013;2013;07/10/2013;2013;15/07/2015;2015;15/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;1;1;1;0;0;0;660,00;0,00
535200009472013;SCO;Ativo;Recursal;Recursal;14/03/2013;2013;14/03/2013;2013;10/09/2013;2013;;;;;PADO: Gestão da Qualidade - STFC;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COQL;0;3;0;0;0;0;13131,11;13131,11
535040043522013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/03/2013;2013;14/03/2013;2013;10/09/2013;2013;10/11/2015;2015;10/11/2015;2015;PADO: Direitos do Consumidor - SeAC;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;1;1;0;0;0;0;880,00;0,00
535040053962013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/03/2013;2013;14/03/2013;2013;10/09/2013;2013;29/11/2013;2013;29/11/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;640,00;0,00
535080035342013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;14/03/2013;2013;14/03/2013;2013;10/09/2013;2013;28/12/2016;2016;28/12/2016;2016;PADO: Licenciamento de Estação;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR02CO;0;3;0;0;1;1;3089,20;3089,20
535200009432013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/03/2013;2013;13/03/2013;2013;09/09/2013;2013;10/07/2015;2015;10/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;1;1;1;0;0;0;4009,12;0,00
535040053952013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/03/2013;2013;13/03/2013;2013;09/09/2013;2013;27/10/2014;2014;27/10/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;3510,08;3510,08
535040050762013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;13/03/2013;2013;13/03/2013;2013;09/09/2013;2013;04/08/2014;2014;04/08/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01;1;1;0;0;0;0;3510,08;0,00
535040053942013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/03/2013;2013;12/03/2013;2013;08/09/2013;2013;05/08/2015;2015;05/08/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;1;0;0;0;0;440,00;0,00
535040053922013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/03/2013;2013;12/03/2013;2013;08/09/2013;2013;13/12/2013;2013;13/12/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;1;2;0;0;1;1;5446,38;5264,75
535040053932013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/03/2013;2013;12/03/2013;2013;08/09/2013;2013;10/07/2015;2015;10/07/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;502,80;502,80
535240018432013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;12/03/2013;2013;12/03/2013;2013;08/09/2013;2013;28/05/2015;2015;28/05/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR04;1;1;0;0;0;0;2703,95;0,00
535040061962013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;08/03/2013;2013;08/03/2013;2013;04/09/2013;2013;09/12/2013;2013;09/12/2013;2013;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;CODI;0;3;0;0;1;1;10892,87;10892,87
535160014212013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;08/03/2013;2013;08/03/2013;2013;04/09/2013;2013;18/05/2016;2016;18/05/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR03CO;0;3;0;0;0;1;4543,67;4543,67
535040044352013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;08/03/2013;2013;08/03/2013;2013;04/09/2013;2013;27/03/2015;2015;27/03/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;5645,49;5645,49
535160015702013;SCO;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/03/2013;2013;12/04/2013;2013;09/10/2013;2013;;;02/08/2016;2016;Sem registro de tipologia;OUTROS;SERVIÇO DE ACESSO CONDICIONADO;SPADO;CODI;1;1;0;0;0;0;1760,00;0,00
535160013202013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/03/2013;2013;07/03/2013;2013;03/09/2013;2013;29/06/2016;2016;29/06/2016;2016;PADO: Certificação de Produtos;OUTROS;SERVIÇO MOVEL PESSOAL;SPADO;GR03CO;1;2;0;0;0;0;8775,00;6456,81
535040046142013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/03/2013;2013;07/03/2013;2013;03/09/2013;2013;16/03/2015;2015;16/03/2015;2015;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;0;1;3835,08;3835,08
535040044362013;SFI;Encerrado;Trânsito em Julgado;Trânsito em Julgado;07/03/2013;2013;07/03/2013;2013;03/09/2013;2013;19/12/2014;2014;19/12/2014;2014;Sem registro de tipologia;OUTROS;SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA;SPADO;GR01FI4;0;3;0;0;1;1;4010,08;4010,08
535200008242013;SCO;Ativo;Recursal;Recursal;06/03/2013;2013;06/03/2013;2013;02/09/2013;2013;;;;;PADO: Universalização;OI;SERVICO TELEFONICO FIXO COMUTADO;SPADO;COUN;0;3;0;0;0;0;778090,56;778090,56
