Num_processo;Superintendencia;Tipologia_processo;Servico_telecom;Grupo_economico;Duracao_processo;Renuncia;Situacao_multa;Recurso_juridico;Cadin;Divida_ativa;Valor_multa;Saldo_devedor
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1417;Nao;Devedor;Nao;Nao;Sim;6.940,21;6.940,21
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;229;Nao;Quitado;Nao;Nao;Nao;2.840,63;0
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1609;Nao;Devedor;Nao;Nao;Nao;5.345,05;5.345,05
5,3508E+14;SFI;Sem tipologia definida;SMP;OUTROS;267;Nao;Quitado;Nao;Nao;Nao;5.552,17;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;428;Sim;Quitado;Nao;Nao;Nao;506,25;0
5,3504E+14;SFI;Certificação de Produtos;SCM;OUTROS;301;Nao;Devedor;Nao;Sim;Sim;3.787,50;3.787,50
5,3504E+14;SFI;Irregularidade Técnica;SCM;OUTROS;581;Nao;Quitado;Nao;Nao;Nao;3.024,00;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;432;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;432;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;217;Nao;Devedor;Nao;Sim;Sim;2.872,75;2.872,75
5,35E+14;SCO;Direitos do Consumidor - Convergente;STFC;OI;1703;Nao;Devedor;Nao;Nao;Nao;20.000,00;20.000,00
5,3504E+14;SFI;Gestão da Qualidade - SMP;SMP;TELEFÔNICA;450;Sim;Quitado;Nao;Nao;Nao;1.875,00;0
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;300;Nao;Parcial;Nao;Nao;Nao;3.230,47;200,01
5,3508E+14;SFI;Não Outorgado - Serviço;SMP;OUTROS;1462;Nao;Quitado;Nao;Nao;Nao;2.392,08;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;265;Sim;Quitado;Nao;Nao;Nao;3.607,87;0
5,3554E+14;SFI;Oferta de Serviço - SCM;SCM;OUTROS;175;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,35E+14;SCO;Tarifação - SMP;SMP;TELEFÔNICA;1060;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,35E+14;SCO;Sem tipologia definida;SMP;TIM;176;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;209;Sim;Quitado;Nao;Nao;Nao;5.725,67;0
5,3536E+14;SFI;Sem tipologia definida;SCM;OUTROS;400;Nao;Quitado;Nao;Nao;Nao;614,53;0
5,3516E+14;SFI;Irregularidade Técnica;SCM;OUTROS;390;Sim;Quitado;Nao;Nao;Nao;1.804,10;0
5,3539E+14;SFI;Sem tipologia definida;SCM;OUTROS;334;Nao;Parcial;Nao;Nao;Sim;2.940,02;2.793,50
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;280;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,352E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;393;Nao;Devedor;Nao;Nao;Sim;2.672,75;2.672,75
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;355;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;427;Nao;Parcial;Nao;Nao;Sim;5.345,49;4.895,11
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;258;Sim;Quitado;Nao;Nao;Nao;1.350,00;0
5,3539E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1011;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3508E+14;SFI;Sem tipologia definida;SeAC;OUTROS;456;Nao;Quitado;Nao;Nao;Nao;1.079,79;0
5,3532E+14;SFI;Sem tipologia definida;SMP;OUTROS;266;Nao;Quitado;Nao;Nao;Nao;1.188,00;0
5,35E+14;SCO;Ressarcimento - STFC;STFC;OI;1665;Nao;Devedor;Nao;Nao;Sim;57.577,63;57.577,63
5,3539E+14;SFI;Irregularidade Técnica;SCM;OUTROS;430;Nao;Devedor;Nao;Sim;Sim;2.940,02;2.940,02
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;330;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Certificação e Não Outorgado - Serviço e Radiofrequência;SMP;OUTROS;1253;Nao;Quitado;Nao;Nao;Nao;11.451,34;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;340;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3512E+14;SFI;Não Outorgado - Serviço;STFC;OUTROS;1092;Nao;Devedor;Nao;Sim;Sim;64.676,93;64.676,93
5,3539E+14;SFI;Sem tipologia definida;SCM;OUTROS;314;Nao;Quitado;Nao;Nao;Nao;5.933,49;0
5,3532E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;438;Nao;Devedor;Nao;Sim;Sim;6.521,50;6.521,50
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;299;Nao;Quitado;Nao;Nao;Nao;477,66;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;291;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;336;Nao;Parcial;Nao;Nao;Nao;15.000,00;14.009,22
5,3554E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;503;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Sem tipologia definida;SMP;TIM;322;Sim;Quitado;Nao;Nao;Nao;330;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;460;Nao;Quitado;Nao;Nao;Nao;539,89;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;280;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;277;Sim;Quitado;Nao;Nao;Nao;4.223,41;0
5,3524E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;230;Nao;Parcial;Nao;Sim;Sim;5.345,49;3.196,71
5,35E+14;SCO;Gestão da Qualidade - SMP;SMP;ALGAR;1244;Nao;Devedor;Sim;Nao;Nao;439.555,64;439.555,64
5,3516E+14;SFI;Irregularidade Técnica;SCM;OUTROS;448;Nao;Parcial;Nao;Nao;Sim;5.345,49;3.746,40
5,3551E+14;SFI;Sem tipologia definida;SCM;OUTROS;192;Nao;Parcial;Nao;Sim;Sim;7.360,21;6.868,30
5,3516E+14;SFI;Certificação de Produtos;SCM;OUTROS;1653;Nao;Quitado;Nao;Nao;Nao;375;0
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;154;Nao;Devedor;Nao;Sim;Sim;2.940,02;2.940,02
5,3504E+14;SFI;Licenciamento de Estação;SMP;TELEFÔNICA;1114;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3504E+14;SFI;Irregularidade Técnica;SCM;OUTROS;272;Nao;Devedor;Nao;Sim;Sim;4.500,00;4.500,00
5,3504E+14;SFI;Sem tipologia definida;SMP;OUTROS;454;Nao;Quitado;Nao;Nao;Nao;4.494,57;0
5,3569E+14;SFI;Sem tipologia definida;SCM;OUTROS;311;Sim;Quitado;Nao;Nao;Nao;2.602,57;0
5,3542E+14;SFI;Sem tipologia definida;SCM;OUTROS;241;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3548E+14;SFI;Irregularidade Técnica;SeAC;CLARO;1124;Nao;Quitado;Nao;Nao;Nao;2.400,00;0
5,3566E+14;SFI;Sem tipologia definida;SCM;OUTROS;235;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;125;Sim;Quitado;Nao;Nao;Nao;4.009,12;0
5,3524E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SCM;OUTROS;483;Nao;Quitado;Nao;Nao;Nao;3.542,52;0
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;204;Nao;Parcial;Nao;Nao;Nao;4.810,94;3.207,72
5,3557E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;149;Nao;Quitado;Nao;Nao;Sim;2.672,75;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;352;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3572E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;296;Nao;Parcial;Nao;Sim;Sim;6.940,21;5.656,63
5,35E+14;SCO;Descumprimento de Determinação;STFC;TELEFÔNICA;706;Sim;Quitado;Nao;Nao;Nao;90.477,65;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;455;Sim;Quitado;Nao;Nao;Nao;5.556,83;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;351;Nao;Devedor;Nao;Sim;Sim;2.872,75;2.872,75
5,3504E+14;SFI;Sem tipologia definida;SMP;TIM;348;Sim;Quitado;Nao;Nao;Nao;5.548,95;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;330;Nao;Devedor;Nao;Sim;Sim;5.452,40;5.452,40
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;181;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;323;Nao;Quitado;Nao;Nao;Nao;2.374,20;0
5,3508E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;175;Nao;Devedor;Nao;Sim;Sim;3.361,40;3.361,40
5,3508E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;374;Nao;Parcial;Nao;Sim;Sim;20.000,00;18.684,09
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;219;Nao;Quitado;Nao;Nao;Nao;3.395,01;0
5,3504E+14;SFI;Sem tipologia definida;SMP;OUTROS;402;Nao;Quitado;Nao;Nao;Nao;900;0
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;370;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;342;Nao;Parcial;Nao;Nao;Sim;5.078,22;4.659,43
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;258;Sim;Quitado;Nao;Nao;Nao;15.000,00;0
5,3569E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;553;Nao;Parcial;Nao;Nao;Nao;9.535,02;6.910,89
5,3569E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;362;Nao;Devedor;Nao;Sim;Sim;1.612,68;1.612,68
5,3508E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;820;Nao;Devedor;Nao;Sim;Sim;15.381,44;15.381,44
5,3569E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;317;Nao;Devedor;Nao;Sim;Sim;3.470,10;3.470,10
5,3512E+14;SFI;Sem tipologia definida;SMP;OUTROS;329;Nao;Quitado;Nao;Nao;Nao;7.905,62;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;305;Nao;Devedor;Nao;Sim;Sim;2.405,47;2.405,47
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;601;Nao;Devedor;Nao;Nao;Sim;2.672,75;2.672,75
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;601;Nao;Devedor;Nao;Sim;Sim;3.032,75;3.032,75
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;182;Nao;Quitado;Nao;Nao;Nao;7.194,63;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;93;Sim;Quitado;Nao;Nao;Nao;2.004,56;0
5,3566E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;736;Nao;Parcial;Nao;Sim;Sim;6.940,21;6.628,38
5,3516E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;509;Sim;Quitado;Nao;Nao;Nao;3.407,75;0
5,3569E+14;SFI;Sem tipologia definida;SCM;OUTROS;342;Nao;Quitado;Nao;Nao;Nao;589,64;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;324;Nao;Devedor;Nao;Nao;Sim;5.595,49;5.595,49
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;271;Nao;Devedor;Nao;Sim;Sim;10.908,00;10.908,00
5,3542E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SCM;OUTROS;912;Nao;Quitado;Nao;Nao;Sim;3.142,08;0
5,3532E+14;SFI;Sem tipologia definida;SCM;OUTROS;246;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;154;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,356E+14;SFI;Sem tipologia definida;STFC;OUTROS;527;Nao;Devedor;Nao;Nao;Nao;25.327,69;25.327,69
5,3548E+14;SFI;Certificação e Não Outorgado - Radiofrequência;SMP;OUTROS;479;Nao;Quitado;Nao;Nao;Nao;978,22;0
5,352E+14;SFI;Sem tipologia definida;SMP;OUTROS;481;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3504E+14;SFI;Oferta de Serviço - SCM;SCM;OUTROS;398;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3569E+14;SFI;Sem tipologia definida;SCM;OUTROS;334;Nao;Quitado;Nao;Nao;Nao;2.405,47;0
5,3512E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;295;Nao;Devedor;Nao;Sim;Sim;6.300,00;6.300,00
5,3512E+14;SFI;Licenciamento de Estação;SCM;OUTROS;461;Nao;Devedor;Nao;Sim;Sim;1.180,00;1.180,00
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;226;Nao;Devedor;Nao;Sim;Sim;7.634,23;7.634,23
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;143;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Certificação de Produtos;SMP;OUTROS;610;Nao;Devedor;Nao;Sim;Sim;800;800
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;330;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Atendimento - SeAC;SeAC;OUTROS;749;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Home Passed;SeAC;OUTROS;401;Sim;Quitado;Nao;Nao;Nao;940,74;0
5,3512E+14;SFI;Certificação de Produtos;SMP;OUTROS;468;Nao;Devedor;Nao;Sim;Sim;1.282,50;1.282,50
5,3542E+14;SFI;Sem tipologia definida;SCM;OUTROS;302;Nao;Devedor;Nao;Sim;Sim;7.409,11;7.409,11
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;195;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;195;Sim;Quitado;Nao;Nao;Nao;3.608,20;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;333;Nao;Quitado;Nao;Nao;Sim;5.620,49;0
5,3512E+14;SFI;Descumprimento de Determinação;SMP;OUTROS;1449;Nao;Quitado;Nao;Nao;Nao;2.377,87;0
5,3581E+14;SFI;Irregularidade Técnica;SCM;OUTROS;413;Nao;Devedor;Nao;Sim;Sim;1.064,63;1.064,63
5,3512E+14;SFI;Sem tipologia definida;SMP;OUTROS;355;Sim;Quitado;Nao;Nao;Nao;2.342,32;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;289;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1722;Nao;Quitado;Nao;Nao;Nao;2.699,47;0
5,3532E+14;SFI;Irregularidade Técnica;SCM;OUTROS;453;Nao;Quitado;Nao;Nao;Sim;1.278,23;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;252;Nao;Devedor;Nao;Sim;Sim;4.810,94;4.810,94
5,3528E+14;SFI;Sem tipologia definida;SeAC;OUTROS;174;Sim;Quitado;Nao;Nao;Nao;2.430,00;0
5,35E+14;SCO;Sem tipologia definida;SeAC;SKY;280;Sim;Quitado;Nao;Nao;Nao;7.877,07;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;856;Nao;Devedor;Nao;Sim;Sim;7.140,21;7.140,21
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;420;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;339;Nao;Quitado;Nao;Nao;Nao;2.872,75;0
5,3512E+14;SFI;Sem tipologia definida;SCM;OUTROS;300;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;288;Nao;Parcial;Nao;Sim;Sim;5.345,49;3.666,34
5,3581E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;256;Nao;Devedor;Nao;Sim;Sim;2.872,75;2.872,75
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;403;Nao;Quitado;Nao;Nao;Nao;2.355,93;0
5,3575E+14;SFI;Sem tipologia definida;SCM;OUTROS;410;Nao;Quitado;Nao;Nao;Nao;1.060,50;0
5,3575E+14;SFI;Sem tipologia definida;SCM;OUTROS;181;Nao;Quitado;Nao;Nao;Nao;4.401,18;0
5,3575E+14;SFI;Irregularidade Técnica e Certificação;SCM;OUTROS;1696;Nao;Devedor;Nao;Nao;Sim;975;975
5,3575E+14;SFI;Sem tipologia definida;SCM;OUTROS;631;Nao;Quitado;Nao;Nao;Nao;11.115,34;0
5,3575E+14;SFI;Sem tipologia definida;SCM;OUTROS;533;Nao;Quitado;Nao;Nao;Nao;540;0
5,3548E+14;SFI;Sem tipologia definida;SCM;OUTROS;77;Nao;Quitado;Nao;Nao;Nao;440;0
5,3504E+14;SFI;Licenciamento de Estação;SMP;TELEFÔNICA;1202;Nao;Quitado;Nao;Nao;Nao;5.000,00;0
5,3578E+14;SFI;Irregularidade Técnica;SCM;OUTROS;306;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3578E+14;SFI;Irregularidade Técnica;SCM;OUTROS;304;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3504E+14;SFI;Licenciamento de Estação;SMP;CLARO;568;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1848;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3508E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1744;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,35E+14;SCO;Compromisso de Abrangência;SMP;TIM;1429;Sim;Quitado;Nao;Nao;Nao;19.185,63;0
5,35E+14;SCO;Sem tipologia definida;SeAC;OUTROS;283;Sim;Quitado;Nao;Nao;Nao;660;0
5,35E+14;SCO;Bens Reversíveis;STFC;TELEFÔNICA;1333;Nao;Devedor;Sim;Nao;Sim;15.860.160,00;15.860.160,00
5,35E+14;SCO;Direitos do Consumidor - SCM;SCM;OUTROS;292;Nao;Quitado;Nao;Nao;Nao;880;0
5,35E+14;SCO;Direitos do Consumidor - SCM;SCM;OUTROS;284;Nao;Devedor;Nao;Sim;Sim;440;440
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;283;Sim;Quitado;Nao;Nao;Nao;660;0
5,35E+14;SCO;Direitos do Consumidor - SCM;SCM;OUTROS;347;Nao;Devedor;Nao;Nao;Nao;440;440
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;291;Sim;Quitado;Nao;Nao;Nao;990;0
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;283;Nao;Quitado;Nao;Nao;Nao;440;0
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;376;Sim;Quitado;Nao;Nao;Nao;660;0
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;308;Nao;Devedor;Nao;Sim;Sim;2.336,96;2.336,96
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;371;Nao;Quitado;Nao;Nao;Nao;2.336,96;0
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;291;Sim;Quitado;Nao;Nao;Nao;1.274,10;0
5,3542E+14;SFI;Sem tipologia definida;SMP;OUTROS;148;Sim;Quitado;Nao;Nao;Nao;330;0
5,3524E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;1812;Nao;Devedor;Nao;Nao;Sim;2.045,47;2.045,47
5,35E+14;SCO;Numeração;SMP;CLARO;1387;Nao;Devedor;Sim;Nao;Nao;5.916.031,81;5.916.031,81
5,3542E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;764;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;413;Nao;Quitado;Nao;Nao;Nao;2.872,75;0
5,3524E+14;SFI;Sem tipologia definida;SCM;OUTROS;498;Nao;Quitado;Nao;Nao;Nao;440;0
5,3575E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;384;Nao;Devedor;Nao;Sim;Sim;3.470,10;3.470,10
5,35E+14;SCO;Sem tipologia definida;SCM;OUTROS;322;Nao;Quitado;Nao;Nao;Nao;110;0
5,352E+14;SFI;Licenciamento de Estação;STFC;OUTROS;555;Nao;Quitado;Nao;Nao;Nao;937,33;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;697;Nao;Devedor;Nao;Sim;Sim;3.027,29;3.027,29
5,3575E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;381;Nao;Devedor;Nao;Nao;Sim;3.123,09;3.123,09
5,3542E+14;SFI;Sem tipologia definida;SCM;OUTROS;125;Sim;Quitado;Nao;Nao;Nao;4.049,21;0
5,3504E+14;SFI;Não Outorgado - Serviço e Radiofrequência;SCM;OUTROS;641;Sim;Quitado;Nao;Nao;Nao;2.340,51;0
5,3548E+14;SFI;Sem tipologia definida;SCM;OUTROS;95;Nao;Devedor;Nao;Sim;Sim;4.936,09;4.936,09
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;729;Sim;Quitado;Nao;Nao;Nao;294,75;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;457;Nao;Devedor;Nao;Nao;Sim;5.345,49;5.345,49
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;820;Nao;Devedor;Nao;Sim;Sim;3.704,56;3.704,56
5,3548E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;680;Nao;Quitado;Nao;Nao;Nao;3.044,53;0
5,3581E+14;SFI;Sem tipologia definida;SeAC;OUTROS;287;Nao;Quitado;Nao;Nao;Nao;1.000,00;0
5,3504E+14;SFI;Certificação e Não Outorgado - Serviço;SCM;OUTROS;833;Sim;Quitado;Nao;Nao;Nao;3.112,52;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;394;Nao;Parcial;Nao;Nao;Sim;4.543,67;3.574,06
5,35E+14;SCO;Bens Reversíveis;STFC;OI;1354;Nao;Devedor;Nao;Nao;Nao;11.531.520,00;11.531.520,00
5,3504E+14;SFI;Obstrução à Fiscalização;SCM;OUTROS;564;Nao;Devedor;Nao;Sim;Sim;5.552,17;5.552,17
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;181;Nao;Parcial;Nao;Sim;Sim;4.810,94;3.200,77
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;140;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;722;Nao;Devedor;Nao;Sim;Sim;2.605,47;2.605,47
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;488;Nao;Quitado;Nao;Nao;Nao;4.810,94;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;434;Nao;Quitado;Nao;Nao;Nao;7.570,02;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;399;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;142;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,35E+14;SCO;Bens Reversíveis;STFC;TELEFÔNICA;776;Nao;Quitado;Nao;Nao;Nao;47.520,00;0
5,3554E+14;SFI;Sem tipologia definida;SCM;OUTROS;269;Nao;Devedor;Nao;Nao;Sim;2.672,75;2.672,75
5,3563E+14;SFI;Sem tipologia definida;SCM;OUTROS;472;Nao;Parcial;Nao;Nao;Sim;4.810,94;3.835,07
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;314;Nao;Quitado;Nao;Nao;Nao;2.405,47;0
5,3504E+14;SFI;Sem tipologia definida;SMP;CLARO;600;Sim;Quitado;Nao;Nao;Nao;3.750,00;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;587;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3548E+14;SFI;Sem tipologia definida;SCM;OUTROS;376;Nao;Devedor;Nao;Sim;Sim;5.933,49;5.933,49
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;471;Nao;Quitado;Nao;Nao;Nao;569,84;0
5,3504E+14;SFI;Sem tipologia definida;SCM;OUTROS;378;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,3581E+14;SFI;Irregularidade Técnica;SCM;OUTROS;423;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,352E+14;SFI;Sem tipologia definida;SCM;OUTROS;475;Nao;Parcial;Nao;Nao;Nao;8.293,24;4.041,14
5,3557E+14;SFI;Sem tipologia definida;SCM;OUTROS;149;Nao;Devedor;Nao;Sim;Sim;2.672,75;2.672,75
5,3504E+14;SFI;Licenciamento de Estação;SCM;OUTROS;665;Sim;Quitado;Nao;Nao;Nao;480;0
5,3528E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;947;Nao;Quitado;Nao;Nao;Nao;5.078,22;0
5,3504E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;644;Nao;Devedor;Nao;Sim;Sim;5.398,95;5.398,95
5,3548E+14;SFI;Sem tipologia definida;SCM;OUTROS;108;Nao;Devedor;Nao;Sim;Sim;3.311,09;3.311,09
5,352E+14;SFI;Certificação de Produtos;STFC;OUTROS;1503;Nao;Devedor;Nao;Nao;Nao;22.140,00;22.140,00
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;495;Nao;Parcial;Nao;Nao;Sim;4.543,67;3.495,39
5,3504E+14;SFI;Não Outorgado - Serviço;STFC;OUTROS;754;Sim;Quitado;Nao;Nao;Nao;5.102,93;0
5,3528E+14;SFI;Sem tipologia definida;SCM;OUTROS;572;Nao;Devedor;Nao;Nao;Nao;5.345,49;5.345,49
5,3516E+14;SFI;Sem tipologia definida;SCM;OUTROS;489;Nao;Devedor;Nao;Sim;Sim;5.345,49;5.345,49
5,35E+14;SCO;Direitos do Consumidor - SCM;SCM;OUTROS;1458;Nao;Devedor;Sim;Nao;Sim;2.752.690,15;2.752.690,15
5,3508E+14;SFI;Sem tipologia definida;SCM;OUTROS;449;Sim;Quitado;Nao;Nao;Nao;502,8;0
5,3532E+14;SFI;Sem tipologia definida;SCM;OUTROS;425;Nao;Parcial;Nao;Sim;Sim;5.345,49;3.521,18
5,3578E+14;SFI;Não Outorgado - Serviço;SCM;OUTROS;320;Nao;Quitado;Nao;Nao;Nao;5.345,49;0
